# CFL3D results for NASA wall-mounted hump, 817 x 217 grid, no plenum, SST model
VARIABLES = "x/c","y/c","u/Uref"
 1.299999952E+00 1.747564375E-01 1.061171889E+00
 1.299999952E+00 1.760408431E-01 1.061392069E+00
 1.299999952E+00 1.773252487E-01 1.061613202E+00
 1.299999952E+00 1.786096543E-01 1.061834216E+00
 1.299999952E+00 1.798940599E-01 1.062055111E+00
 1.299999952E+00 1.811784655E-01 1.062263370E+00
 1.299999952E+00 1.824628711E-01 1.062410712E+00
 1.299999952E+00 1.837472916E-01 1.062555909E+00
 1.299999952E+00 1.850316972E-01 1.062703490E+00
 1.299999952E+00 1.863161027E-01 1.062850714E+00
 1.299999952E+00 1.876005083E-01 1.062994957E+00
 1.299999952E+00 1.888849139E-01 1.063138962E+00
 1.299999952E+00 1.901693195E-01 1.063280344E+00
 1.299999952E+00 1.914537251E-01 1.063417077E+00
 1.299999952E+00 1.927381307E-01 1.063555598E+00
 1.299999952E+00 1.940225363E-01 1.063694715E+00
 1.299999952E+00 1.953069419E-01 1.063830256E+00
 1.299999952E+00 1.965913475E-01 1.063964367E+00
 1.299999952E+00 1.978757530E-01 1.064116955E+00
 1.299999952E+00 1.991601586E-01 1.064275503E+00
 1.299999952E+00 2.004445642E-01 1.064432740E+00
 1.299999952E+00 2.017289847E-01 1.064591408E+00
 1.299999952E+00 2.030133903E-01 1.064748526E+00
 1.299999952E+00 2.042977959E-01 1.064901948E+00
 1.299999952E+00 2.055822015E-01 1.065056086E+00
 1.299999952E+00 2.068666071E-01 1.065235257E+00
 1.299999952E+00 2.081510127E-01 1.065410495E+00
 1.299999952E+00 2.094354182E-01 1.065587759E+00
 1.299999952E+00 2.107198238E-01 1.065764904E+00
 1.299999952E+00 2.120042294E-01 1.065938354E+00
 1.299999952E+00 2.132886350E-01 1.066110730E+00
 1.299999952E+00 2.145730406E-01 1.066284180E+00
 1.299999952E+00 2.158574462E-01 1.066467166E+00
 1.299999952E+00 2.171418518E-01 1.066650152E+00
 1.299999952E+00 2.184262574E-01 1.066833258E+00
 1.299999952E+00 2.197106779E-01 1.067015409E+00
 1.299999952E+00 2.209950835E-01 1.067194223E+00
 1.299999952E+00 2.222794890E-01 1.067373037E+00
 1.299999952E+00 2.235638946E-01 1.067552090E+00
 1.299999952E+00 2.248483002E-01 1.067730665E+00
 1.299999952E+00 2.261327058E-01 1.067909122E+00
 1.299999952E+00 2.274171114E-01 1.068087697E+00
 1.299999952E+00 2.287015170E-01 1.068264127E+00
 1.299999952E+00 2.299859226E-01 1.068438768E+00
 1.299999952E+00 2.312703282E-01 1.068613529E+00
 1.299999952E+00 2.325547338E-01 1.068789244E+00
 1.299999952E+00 2.338391393E-01 1.068960905E+00
 1.299999952E+00 2.351235449E-01 1.069130063E+00
 1.299999952E+00 2.364079505E-01 1.069299221E+00
 1.299999952E+00 2.376923561E-01 1.069465280E+00
 1.299999952E+00 2.389767766E-01 1.069630742E+00
 1.299999952E+00 2.402611822E-01 1.069798112E+00
 1.299999952E+00 2.415455878E-01 1.069963694E+00
 1.299999952E+00 2.428299934E-01 1.070127249E+00
 1.299999952E+00 2.441143990E-01 1.070289373E+00
 1.299999952E+00 2.453988045E-01 1.070448875E+00
 1.299999952E+00 2.466832101E-01 1.070605397E+00
 1.299999952E+00 2.479676157E-01 1.070763230E+00
 1.299999952E+00 2.492520213E-01 1.070921063E+00
 1.299999952E+00 2.505364418E-01 1.071076512E+00
 1.299999952E+00 2.518208325E-01 1.071230769E+00
 1.299999952E+00 2.531052530E-01 1.071385026E+00
 1.299999952E+00 2.543896437E-01 1.071539044E+00
 1.299999952E+00 2.556740642E-01 1.071689606E+00
 1.299999952E+00 2.569584548E-01 1.071840167E+00
 1.299999952E+00 2.582428753E-01 1.071990728E+00
 1.299999952E+00 2.595272660E-01 1.072138429E+00
 1.299999952E+00 2.608116865E-01 1.072285533E+00
 1.299999952E+00 2.620960772E-01 1.072433472E+00
 1.299999952E+00 2.633804977E-01 1.072580576E+00
 1.299999952E+00 2.646648884E-01 1.072725654E+00
 1.299999952E+00 2.659493089E-01 1.072870016E+00
 1.299999952E+00 2.672337294E-01 1.073013902E+00
 1.299999952E+00 2.685181201E-01 1.073154449E+00
 1.299999952E+00 2.698025405E-01 1.073296309E+00
 1.299999952E+00 2.710869312E-01 1.073438168E+00
 1.299999952E+00 2.723713517E-01 1.073578238E+00
 1.299999952E+00 2.736557424E-01 1.073716760E+00
 1.299999952E+00 2.749401629E-01 1.073855758E+00
 1.299999952E+00 2.762245536E-01 1.073995113E+00
 1.299999952E+00 2.775089741E-01 1.074131846E+00
 1.299999952E+00 2.787933648E-01 1.074268460E+00
 1.299999952E+00 2.800777853E-01 1.074405074E+00
 1.299999952E+00 2.813621759E-01 1.074539661E+00
 1.299999952E+00 2.826465964E-01 1.074672937E+00
 1.299999952E+00 2.839310169E-01 1.074807405E+00
 1.299999952E+00 2.852154076E-01 1.074941397E+00
 1.299999952E+00 2.864998281E-01 1.075072765E+00
 1.299999952E+00 2.877842188E-01 1.075204015E+00
 1.299999952E+00 2.890686393E-01 1.075335264E+00
 1.299999952E+00 2.903530300E-01 1.075464487E+00
 1.299999952E+00 2.916374505E-01 1.075593829E+00
 1.299999952E+00 2.929218411E-01 1.075723886E+00
 1.299999952E+00 2.942062616E-01 1.075852990E+00
 1.299999952E+00 2.954906523E-01 1.075979948E+00
 1.299999952E+00 2.967750728E-01 1.076106906E+00
 1.299999952E+00 2.980594635E-01 1.076234818E+00
 1.299999952E+00 2.993438840E-01 1.076359987E+00
 1.299999952E+00 3.006282747E-01 1.076484799E+00
 1.299999952E+00 3.019126952E-01 1.076609492E+00
 1.299999952E+00 3.031971157E-01 1.076732635E+00
 1.299999952E+00 3.044815063E-01 1.076855302E+00
 1.299999952E+00 3.057659268E-01 1.076978087E+00
 1.299999952E+00 3.070503175E-01 1.077101231E+00
 1.299999952E+00 3.083347380E-01 1.077221870E+00
 1.299999952E+00 3.096191287E-01 1.077342629E+00
 1.299999952E+00 3.109035492E-01 1.077464104E+00
 1.299999952E+00 3.121879399E-01 1.077583432E+00
 1.299999952E+00 3.134723604E-01 1.077702045E+00
 1.299999952E+00 3.147567511E-01 1.077820778E+00
 1.299999952E+00 3.160411716E-01 1.077938080E+00
 1.299999952E+00 3.173255622E-01 1.078054786E+00
 1.299999952E+00 3.186099827E-01 1.078171611E+00
 1.299999952E+00 3.198943734E-01 1.078288674E+00
 1.299999952E+00 3.211787939E-01 1.078403592E+00
 1.299999952E+00 3.224632144E-01 1.078518510E+00
 1.299999952E+00 3.237476051E-01 1.078634381E+00
 1.299999952E+00 3.250320256E-01 1.078747630E+00
 1.299999952E+00 3.263164163E-01 1.078860521E+00
 1.299999952E+00 3.276008368E-01 1.078973770E+00
 1.299999952E+00 3.288852274E-01 1.079085350E+00
 1.299999952E+00 3.301696479E-01 1.079196811E+00
 1.299999952E+00 3.314540386E-01 1.079308867E+00
 1.299999952E+00 3.327384591E-01 1.079420090E+00
 1.299999952E+00 3.340228498E-01 1.079529762E+00
 1.299999952E+00 3.353072703E-01 1.079639912E+00
 1.299999952E+00 3.365916610E-01 1.079749823E+00
 1.299999952E+00 3.378760815E-01 1.079857588E+00
 1.299999952E+00 3.391605020E-01 1.079965353E+00
 1.299999952E+00 3.404448926E-01 1.080073237E+00
 1.299999952E+00 3.417293131E-01 1.080179930E+00
 1.299999952E+00 3.430137038E-01 1.080287457E+00
 1.299999952E+00 3.442981243E-01 1.080395103E+00
 1.299999952E+00 3.455825150E-01 1.080500126E+00
 1.299999952E+00 3.468669355E-01 1.080605268E+00
 1.299999952E+00 3.481513262E-01 1.080711007E+00
 1.299999952E+00 3.494357467E-01 1.080814600E+00
 1.299999952E+00 3.507201374E-01 1.080917597E+00
 1.299999952E+00 3.520045578E-01 1.081021070E+00
 1.299999952E+00 3.532889485E-01 1.081124187E+00
 1.299999952E+00 3.545733690E-01 1.081227183E+00
 1.299999952E+00 3.558577597E-01 1.081330299E+00
 1.299999952E+00 3.571421802E-01 1.081431985E+00
 1.299999952E+00 3.584266007E-01 1.081532836E+00
 1.299999952E+00 3.597109914E-01 1.081634164E+00
 1.299999952E+00 3.609954119E-01 1.081734419E+00
 1.299999952E+00 3.622798026E-01 1.081834197E+00
 1.299999952E+00 3.635642231E-01 1.081933975E+00
 1.299999952E+00 3.648486137E-01 1.082033873E+00
 1.299999952E+00 3.661330342E-01 1.082131743E+00
 1.299999952E+00 3.674174249E-01 1.082229733E+00
 1.299999952E+00 3.687018454E-01 1.082328320E+00
 1.299999952E+00 3.699862361E-01 1.082425237E+00
 1.299999952E+00 3.712706566E-01 1.082523227E+00
 1.299999952E+00 3.725550473E-01 1.082621455E+00
 1.299999952E+00 3.738394678E-01 1.082717299E+00
 1.299999952E+00 3.751238585E-01 1.082813263E+00
 1.299999952E+00 3.764082789E-01 1.082909703E+00
 1.299999952E+00 3.776926994E-01 1.083003998E+00
 1.299999952E+00 3.789770901E-01 1.083097935E+00
 1.299999952E+00 3.802615106E-01 1.083192825E+00
 1.299999952E+00 3.815459013E-01 1.083286762E+00
 1.299999952E+00 3.828303218E-01 1.083380818E+00
 1.299999952E+00 3.841147125E-01 1.083475232E+00
